Unique ID,Indicator ID,Name,Measure,Measure Info,Geo Type Name,Geo Join ID,Geo Place Name,Time Period,Start_Date,Data Value,Message
823442,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,201,Greenpoint,Summer 2022,06/01/2022,7.186699469,
826372,375,Nitrogen dioxide (NO2),Mean,ppb,CD,408,Hillcrest and Fresh Meadows (CD8),Summer 2022,06/01/2022,10.47257775,
826366,375,Nitrogen dioxide (NO2),Mean,ppb,CD,406,Rego Park and Forest Hills (CD6),Summer 2022,06/01/2022,11.03706471,
823394,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,402,West Queens,Summer 2022,06/01/2022,6.947133295,
823451,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,102,Northeast Bronx,Summer 2022,06/01/2022,7.076424758,
827141,386,Ozone (O3),Mean,ppb,UHF42,103,Fordham - Bronx Pk,Summer 2022,06/01/2022,31.666184,
827139,386,Ozone (O3),Mean,ppb,UHF42,105,Crotona -Tremont,Summer 2022,06/01/2022,31.38884935,
827111,386,Ozone (O3),Mean,ppb,UHF42,405,Ridgewood - Forest Hills,Summer 2022,06/01/2022,34.18062626,
827123,386,Ozone (O3),Mean,ppb,UHF42,303,East Harlem,Summer 2022,06/01/2022,31.62649667,
827121,386,Ozone (O3),Mean,ppb,UHF42,305,Upper East Side,Summer 2022,06/01/2022,30.75813335,
827134,386,Ozone (O3),Mean,ppb,UHF42,203,Bedford Stuyvesant - Crown Heights,Summer 2022,06/01/2022,33.71192434,
825985,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,502,Stapleton - St. George,Summer 2022,06/01/2022,8.706739022,
823364,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,404406,Bayside Little Neck-Fresh Meadows,Summer 2022,06/01/2022,6.339157976,
827127,386,Ozone (O3),Mean,ppb,UHF42,210,Coney Island - Sheepshead Bay,Summer 2022,06/01/2022,37.07216274,
823379,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,409,Southeast Queens,Summer 2022,06/01/2022,6.112348152,
823298,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,203,Bedford Stuyvesant - Crown Heights,Summer 2022,06/01/2022,6.499405841,
825769,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,203,Bedford Stuyvesant - Crown Heights,Summer 2022,06/01/2022,11.43810998,
826342,375,Nitrogen dioxide (NO2),Mean,ppb,CD,316,Brownsville (CD16),Summer 2022,06/01/2022,11.23771298,
827132,386,Ozone (O3),Mean,ppb,UHF42,205,Sunset Park,Summer 2022,06/01/2022,33.65593185,
827107,386,Ozone (O3),Mean,ppb,UHF42,409,Southeast Queens,Summer 2022,06/01/2022,34.67389389,
826052,375,Nitrogen dioxide (NO2),Mean,ppb,CD,307,Sunset Park (CD7),Summer 2022,06/01/2022,12.56698164,
825816,375,Nitrogen dioxide (NO2),Mean,ppb,CD,112,Washington Heights and Inwood (CD12),Summer 2022,06/01/2022,13.58267707,
826070,375,Nitrogen dioxide (NO2),Mean,ppb,CD,412,Jamaica and Hollis (CD12),Summer 2022,06/01/2022,10.32510885,
826378,375,Nitrogen dioxide (NO2),Mean,ppb,CD,410,South Ozone Park and Howard Beach (CD10),Summer 2022,06/01/2022,9.169227581,
823176,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,208,Riverdale and Fieldston (CD8),Summer 2022,06/01/2022,7.140612287,
826007,375,Nitrogen dioxide (NO2),Mean,ppb,CD,204,Highbridge and Concourse (CD4),Summer 2022,06/01/2022,13.73915166,
826031,375,Nitrogen dioxide (NO2),Mean,ppb,CD,212,Williamsbridge and Baychester (CD12),Summer 2022,06/01/2022,11.40745568,
825988,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,501,Port Richmond,Summer 2022,06/01/2022,9.403636349,
827135,386,Ozone (O3),Mean,ppb,UHF42,202,Downtown - Heights - Slope,Summer 2022,06/01/2022,32.29772352,
827120,386,Ozone (O3),Mean,ppb,UHF42,306,Chelsea - Clinton,Summer 2022,06/01/2022,28.824582,
823549,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,408,Hillcrest and Fresh Meadows (CD8),Summer 2022,06/01/2022,6.273727196,
826046,375,Nitrogen dioxide (NO2),Mean,ppb,CD,305,East New York and Starrett City (CD5),Summer 2022,06/01/2022,10.71678241,
827122,386,Ozone (O3),Mean,ppb,UHF42,304,Upper West Side,Summer 2022,06/01/2022,29.86938464,
827002,386,Ozone (O3),Mean,ppb,CD,405,Ridgewood and Maspeth (CD5),Summer 2022,06/01/2022,34.02865764,
827044,386,Ozone (O3),Mean,ppb,CD,105,Midtown (CD5),Summer 2022,06/01/2022,27.72553855,
827126,386,Ozone (O3),Mean,ppb,UHF42,211,Williamsburg - Bushwick,Summer 2022,06/01/2022,33.17297803,
827017,386,Ozone (O3),Mean,ppb,CD,308,Crown Heights and Prospect Heights (CD8),Summer 2022,06/01/2022,33.36083066,
825727,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,306,Chelsea - Clinton,Summer 2022,06/01/2022,19.50581497,
823382,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,408,Jamaica,Summer 2022,06/01/2022,6.298834348,
823355,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,105106107,South Bronx,Summer 2022,06/01/2022,7.172127638,
827031,386,Ozone (O3),Mean,ppb,CD,206,Belmont and East Tremont (CD6),Summer 2022,06/01/2022,31.87381866,
827019,386,Ozone (O3),Mean,ppb,CD,306,Park Slope and Carroll Gardens (CD6),Summer 2022,06/01/2022,32.89096201,
827029,386,Ozone (O3),Mean,ppb,CD,208,Riverdale and Fieldston (CD8),Summer 2022,06/01/2022,30.15494095,
823277,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,210,Coney Island - Sheepshead Bay,Summer 2022,06/01/2022,5.821626343,
825837,375,Nitrogen dioxide (NO2),Mean,ppb,CD,105,Midtown (CD5),Summer 2022,06/01/2022,22.45229124,
827045,386,Ozone (O3),Mean,ppb,CD,104,Clinton and Chelsea (CD4),Summer 2022,06/01/2022,29.53574853,
823477,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,302,Fort Greene and Brooklyn Heights (CD2),Summer 2022,06/01/2022,6.95120567,
827043,386,Ozone (O3),Mean,ppb,CD,106,Stuyvesant Town and Turtle Bay (CD6),Summer 2022,06/01/2022,29.67289705,
826043,375,Nitrogen dioxide (NO2),Mean,ppb,CD,304,Bushwick (CD4),Summer 2022,06/01/2022,11.80435772,
825778,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,107,Hunts Point - Mott Haven,Summer 2022,06/01/2022,13.42292044,
823480,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,303,Bedford Stuyvesant (CD3),Summer 2022,06/01/2022,6.686912047,
826049,375,Nitrogen dioxide (NO2),Mean,ppb,CD,306,Park Slope and Carroll Gardens (CD6),Summer 2022,06/01/2022,12.67320071,
826019,375,Nitrogen dioxide (NO2),Mean,ppb,CD,208,Riverdale and Fieldston (CD8),Summer 2022,06/01/2022,10.58078526,
826010,375,Nitrogen dioxide (NO2),Mean,ppb,CD,205,Fordham and University Heights (CD5),Summer 2022,06/01/2022,13.68191263,
826363,375,Nitrogen dioxide (NO2),Mean,ppb,CD,405,Ridgewood and Maspeth (CD5),Summer 2022,06/01/2022,11.22934356,
825784,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,105,Crotona -Tremont,Summer 2022,06/01/2022,13.62824594,
827075,386,Ozone (O3),Mean,ppb,UHF34,205,Sunset Park,Summer 2022,06/01/2022,33.65590228,
823576,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,503,Tottenville and Great Kills (CD3),Summer 2022,06/01/2022,5.627610011,
823504,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,311,Bensonhurst (CD11),Summer 2022,06/01/2022,5.978383021,
823358,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,503504,Southern SI,Summer 2022,06/01/2022,5.74898125,
823507,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,312,Borough Park (CD12),Summer 2022,06/01/2022,6.204044635,
823232,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,404,Bayside - Little Neck,Summer 2022,06/01/2022,6.370590039,
823214,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,104,Clinton and Chelsea (CD4),Summer 2022,06/01/2022,8.03547456,
827041,386,Ozone (O3),Mean,ppb,CD,108,Upper East Side (CD8),Summer 2022,06/01/2022,30.72903446,
825748,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,210,Coney Island - Sheepshead Bay,Summer 2022,06/01/2022,8.463694088,
827146,386,Ozone (O3),Mean,ppb,Borough,3,Manhattan,Summer 2022,06/01/2022,30.17543692,
823199,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,109,Morningside Heights and Hamilton Heights (CD9),Summer 2022,06/01/2022,7.149468936,
825709,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,402,West Queens,Summer 2022,06/01/2022,12.76958802,
827119,386,Ozone (O3),Mean,ppb,UHF42,307,Gramercy Park - Murray Hill,Summer 2022,06/01/2022,28.88368865,
827109,386,Ozone (O3),Mean,ppb,UHF42,407,Southwest Queens,Summer 2022,06/01/2022,35.15616093,
823537,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,404,Elmhurst and Corona (CD4),Summer 2022,06/01/2022,6.80202856,
823522,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,317,East Flatbush (CD17),Summer 2022,06/01/2022,6.221374471,
823220,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,408,Jamaica,Summer 2022,06/01/2022,6.298728089,
823337,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,2,Brooklyn,Summer 2022,06/01/2022,6.342688241,
826016,375,Nitrogen dioxide (NO2),Mean,ppb,CD,207,Kingsbridge Heights and Bedford (CD7),Summer 2022,06/01/2022,12.05364835,
825831,375,Nitrogen dioxide (NO2),Mean,ppb,CD,107,Upper West Side (CD7),Summer 2022,06/01/2022,14.66934852,
826381,375,Nitrogen dioxide (NO2),Mean,ppb,CD,411,Bayside and Little Neck (CD11),Summer 2022,06/01/2022,10.73361271,
823558,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,411,Bayside and Little Neck (CD11),Summer 2022,06/01/2022,6.372066643,
823400,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,304,Upper West Side,Summer 2022,06/01/2022,7.014751429,
823466,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,501,Port Richmond,Summer 2022,06/01/2022,6.216324773,
823561,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,412,Jamaica and Hollis (CD12),Summer 2022,06/01/2022,6.264015971,
826076,375,Nitrogen dioxide (NO2),Mean,ppb,CD,414,Rockaway and Broad Channel (CD14),Summer 2022,06/01/2022,6.941410811,
827105,386,Ozone (O3),Mean,ppb,UHF42,501,Port Richmond,Summer 2022,06/01/2022,34.23823801,
823190,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,112,Washington Heights and Inwood (CD12),Summer 2022,06/01/2022,7.238636415,
826369,375,Nitrogen dioxide (NO2),Mean,ppb,CD,407,Flushing and Whitestone (CD7),Summer 2022,06/01/2022,11.07626785,
823555,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,410,South Ozone Park and Howard Beach (CD10),Summer 2022,06/01/2022,6.044015426,
825733,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,304,Upper West Side,Summer 2022,06/01/2022,14.66189338,
823325,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,101,Kingsbridge - Riverdale,Summer 2022,06/01/2022,7.146132353,
823540,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,405,Ridgewood and Maspeth (CD5),Summer 2022,06/01/2022,6.682984067,
825745,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,211,Williamsburg - Bushwick,Summer 2022,06/01/2022,12.66801156,
827114,386,Ozone (O3),Mean,ppb,UHF42,402,West Queens,Summer 2022,06/01/2022,33.5625397,
825772,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,202,Downtown - Heights - Slope,Summer 2022,06/01/2022,13.40817829,
825822,375,Nitrogen dioxide (NO2),Mean,ppb,CD,110,Central Harlem (CD10),Summer 2022,06/01/2022,13.11099386,
825828,375,Nitrogen dioxide (NO2),Mean,ppb,CD,108,Upper East Side (CD8),Summer 2022,06/01/2022,15.25577872,
826025,375,Nitrogen dioxide (NO2),Mean,ppb,CD,210,Throgs Neck and Co-op City (CD10),Summer 2022,06/01/2022,11.72384077,
823319,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,103,Fordham - Bronx Pk,Summer 2022,06/01/2022,7.129036078,
826333,375,Nitrogen dioxide (NO2),Mean,ppb,CD,313,Coney Island (CD13),Summer 2022,06/01/2022,8.243920799,
826994,386,Ozone (O3),Mean,ppb,CD,413,Queens Village (CD13),Summer 2022,06/01/2022,34.70909053,
827010,386,Ozone (O3),Mean,ppb,CD,315,Sheepshead Bay (CD15),Summer 2022,06/01/2022,36.77191235,
826348,375,Nitrogen dioxide (NO2),Mean,ppb,CD,318,Flatlands and Canarsie (CD18),Summer 2022,06/01/2022,8.50052679,
823313,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,105,Crotona -Tremont,Summer 2022,06/01/2022,7.191219229,
825697,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,406,Fresh Meadows,Summer 2022,06/01/2022,10.63849526,
825885,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,407,Southwest Queens,Summer 2022,06/01/2022,9.703370663,
826037,375,Nitrogen dioxide (NO2),Mean,ppb,CD,302,Fort Greene and Brooklyn Heights (CD2),Summer 2022,06/01/2022,14.17662165,
825849,375,Nitrogen dioxide (NO2),Mean,ppb,CD,101,Financial District (CD1),Summer 2022,06/01/2022,16.94902038,
825805,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,3,Manhattan,Summer 2022,06/01/2022,15.44110312,
823397,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,401,Long Island City - Astoria,Summer 2022,06/01/2022,7.223992797,
826318,375,Nitrogen dioxide (NO2),Mean,ppb,CD,308,Crown Heights and Prospect Heights (CD8),Summer 2022,06/01/2022,11.80086863,
823573,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,502,South Beach and Willowbrook (CD2),Summer 2022,06/01/2022,5.864384211,
827110,386,Ozone (O3),Mean,ppb,UHF42,406,Fresh Meadows,Summer 2022,06/01/2022,34.22324851,
823570,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,501,St. George and Stapleton (CD1),Summer 2022,06/01/2022,6.105169073,
827142,386,Ozone (O3),Mean,ppb,UHF42,102,Northeast Bronx,Summer 2022,06/01/2022,32.19843539,
826351,375,Nitrogen dioxide (NO2),Mean,ppb,CD,401,Long Island City and Astoria (CD1),Summer 2022,06/01/2022,11.97481491,
823421,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,208,Canarsie - Flatlands,Summer 2022,06/01/2022,5.929055364,
827147,386,Ozone (O3),Mean,ppb,Borough,2,Brooklyn,Summer 2022,06/01/2022,34.69230514,
825811,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,1,Bronx,Summer 2022,06/01/2022,12.20330878,
825754,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,208,Canarsie - Flatlands,Summer 2022,06/01/2022,8.604527294,
823546,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,407,Flushing and Whitestone (CD7),Summer 2022,06/01/2022,6.657363094,
823525,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,318,Flatlands and Canarsie (CD18),Summer 2022,06/01/2022,5.900416654,
823376,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,410,Rockaways,Summer 2022,06/01/2022,5.548223949,
823469,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,410,Rockaways,Summer 2022,06/01/2022,5.548223949,
823244,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,310,Lower Manhattan,Summer 2022,06/01/2022,7.359813119,
825808,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,2,Brooklyn,Summer 2022,06/01/2022,10.73512557,
823247,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,309,Union Square - Lower East Side,Summer 2022,06/01/2022,7.592961678,
823289,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,206,Borough Park,Summer 2022,06/01/2022,6.156469785,
823274,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,211,Williamsburg - Bushwick,Summer 2022,06/01/2022,6.9921169,
823295,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,204,East New York,Summer 2022,06/01/2022,6.401286506,
827103,386,Ozone (O3),Mean,ppb,UHF42,503,Willowbrook,Summer 2022,06/01/2022,34.75444464,
827028,386,Ozone (O3),Mean,ppb,CD,209,Parkchester and Soundview (CD9),Summer 2022,06/01/2022,32.92501511,
823238,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,402,West Queens,Summer 2022,06/01/2022,6.947133295,
825861,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,501502,Northern SI,Summer 2022,06/01/2022,8.949249585,
825997,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,408,Jamaica,Summer 2022,06/01/2022,10.46984295,
825751,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,209,Bensonhurst - Bay Ridge,Summer 2022,06/01/2022,9.773626847,
825991,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,410,Rockaways,Summer 2022,06/01/2022,6.9878077,
825882,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,408,Jamaica,Summer 2022,06/01/2022,10.47005515,
825855,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,105106107,South Bronx,Summer 2022,06/01/2022,13.52832429,
823450,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,102,Northeast Bronx,Annual Average 2022,01/01/2022,6.032611817,
823168,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,205,Fordham and University Heights (CD5),Annual Average 2022,01/01/2022,6.123150287,
823523,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,317,East Flatbush (CD17),Annual Average 2022,01/01/2022,5.658970885,
823348,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,101,Financial District (CD1),Annual Average 2022,01/01/2022,7.213086961,
825990,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,410,Rockaways,Annual Average 2022,01/01/2022,11.40160263,
825711,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,401,Long Island City - Astoria,Annual Average 2022,01/01/2022,17.37601895,
823538,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,404,Elmhurst and Corona (CD4),Annual Average 2022,01/01/2022,6.132830553,
823535,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,403,Jackson Heights (CD3),Annual Average 2022,01/01/2022,6.04036743,
825699,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,405,Ridgewood - Forest Hills,Annual Average 2022,01/01/2022,15.2081041,
826077,375,Nitrogen dioxide (NO2),Mean,ppb,CD,414,Rockaway and Broad Channel (CD14),Annual Average 2022,01/01/2022,11.36047467,
825987,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,501,Port Richmond,Annual Average 2022,01/01/2022,13.49888164,
823447,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,103,Fordham - Bronx Pk,Annual Average 2022,01/01/2022,6.126579475,
823568,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,414,Rockaway and Broad Channel (CD14),Annual Average 2022,01/01/2022,5.024423733,
823399,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,304,Upper West Side,Annual Average 2022,01/01/2022,6.111714175,
825851,375,Nitrogen dioxide (NO2),Mean,ppb,Citywide,1,New York City,Annual Average 2022,01/01/2022,14.72587893,
823192,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,111,East Harlem (CD11),Annual Average 2022,01/01/2022,6.164136723,
823198,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,109,Morningside Heights and Hamilton Heights (CD9),Annual Average 2022,01/01/2022,6.246436688,
825714,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,310,Lower Manhattan,Annual Average 2022,01/01/2022,20.80571845,
826032,375,Nitrogen dioxide (NO2),Mean,ppb,CD,212,Williamsbridge and Baychester (CD12),Annual Average 2022,01/01/2022,15.22801035,
823171,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,206,Belmont and East Tremont (CD6),Annual Average 2022,01/01/2022,6.308894366,
823459,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,503,Willowbrook,Annual Average 2022,01/01/2022,5.233294329,
823499,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,309,South Crown Heights and Lefferts Gardens (CD9),Annual Average 2022,01/01/2022,5.722829885,
823180,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,209,Parkchester and Soundview (CD9),Annual Average 2022,01/01/2022,6.148854199,
823213,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,104,Clinton and Chelsea (CD4),Annual Average 2022,01/01/2022,7.818004398,
825801,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,4,Queens,Annual Average 2022,01/01/2022,14.91358384,
825920,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,208,Canarsie - Flatlands,Annual Average 2022,01/01/2022,13.42918299,
825717,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,309,Union Square - Lower East Side,Annual Average 2022,01/01/2022,18.02876309,
825845,375,Nitrogen dioxide (NO2),Mean,ppb,CD,102,Greenwich Village and Soho (CD2),Annual Average 2022,01/01/2022,20.22773331,
823357,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,503504,Southern SI,Annual Average 2022,01/01/2022,5.095717344,
825899,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,304,Upper West Side,Annual Average 2022,01/01/2022,18.1592721,
823363,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,404406,Bayside Little Neck-Fresh Meadows,Annual Average 2022,01/01/2022,5.555328298,
825857,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,503504,Southern SI,Annual Average 2022,01/01/2022,10.4002227,
825830,375,Nitrogen dioxide (NO2),Mean,ppb,CD,107,Upper West Side (CD7),Annual Average 2022,01/01/2022,18.1703003,
825798,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,5,Staten Island,Annual Average 2022,01/01/2022,11.24307983,
825774,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,201,Greenpoint,Annual Average 2022,01/01/2022,18.39671461,
823204,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,107,Upper West Side (CD7),Annual Average 2022,01/01/2022,6.101604201,
823402,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,303,East Harlem,Annual Average 2022,01/01/2022,6.148291756,
825738,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,302,Central Harlem - Morningside Heights,Annual Average 2022,01/01/2022,16.86623851,
825854,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,105106107,South Bronx,Annual Average 2022,01/01/2022,17.25017525,
823297,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,203,Bedford Stuyvesant - Crown Heights,Annual Average 2022,01/01/2022,5.930993839,
826044,375,Nitrogen dioxide (NO2),Mean,ppb,CD,304,Bushwick (CD4),Annual Average 2022,01/01/2022,16.5740424,
823384,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,407,Southwest Queens,Annual Average 2022,01/01/2022,5.534000948,
823258,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,305,Upper East Side,Annual Average 2022,01/01/2022,6.361393551,
826074,375,Nitrogen dioxi,,,,,,,,,
